"BillType","BillNumber","SubjectKey","ModDate"
"A",370,"PROFESSIONS",11/22/2023 0:00:00
"A",371,"AGRICULTURE",11/22/2023 0:00:00
"A",371,"ENVIRONMENT",11/22/2023 0:00:00
"A",371,"MUNICIPALITI",11/22/2023 0:00:00
"A",372,"EDUC FINANCE",11/22/2023 0:00:00
"A",372,"HIGHER ED",11/22/2023 0:00:00
"A",372,"TEACHERS",11/22/2023 0:00:00
"A",373,"FIREFIGHTERS",11/22/2023 0:00:00
"A",373,"HEALTH",11/22/2023 0:00:00
"A  ",374,"MEDICAID",11/22/2023 0:00:00
"A  ",374,"SR CITIZENS",11/22/2023 0:00:00
"A",375,"COURT ADMIN",11/22/2023 0:00:00
"A",376,"HOUSING",11/22/2023 0:00:00
"A",376,"LANDLORD",11/22/2023 0:00:00
"A",377,"CIVIL RIGHTS",11/22/2023 0:00:00
"A",377,"SCH BOARDS",11/22/2023 0:00:00
"A",378,"HEALTH INSUR",11/22/2023 0:00:00
"A",379,"ELECTIONS",11/22/2023 0:00:00
"A",379,"FEDERAL REL",11/22/2023 0:00:00
"A  ",380,"ANIMALS",11/22/2023 0:00:00
"A  ",380,"DRUG ABUSE",11/22/2023 0:00:00
"A  ",380,"PHARMACEUTIC",11/22/2023 0:00:00
"A",381,"HEALTH INSUR",11/22/2023 0:00:00
"A",382,"HEALTH INSUR",11/22/2023 0:00:00
"A",383,"FIREFIGHTERS",11/22/2023 0:00:00
"A",383,"INTERNET",11/22/2023 0:00:00
"A",384,"EMER SVCS",11/22/2023 0:00:00
"A",384,"OPEN SPACE",11/22/2023 0:00:00
"A  ",385,"CHARITABLE",11/22/2023 0:00:00
"A  ",385,"CHILDREN",11/22/2023 0:00:00
"A  ",385,"HEALTH PROF",11/22/2023 0:00:00
"A",386,"COURT ADMIN",11/22/2023 0:00:00
"A",386,"JUDGES",11/22/2023 0:00:00
"A",387,"COURT ADMIN",11/22/2023 0:00:00
"A",387,"ELECTIONS",11/22/2023 0:00:00
"A",388,"HIGHER ED",5/14/2024 0:00:00
"A",388,"VETERANS",5/14/2024 0:00:00
"A",389,"DOMESTIC VIO",11/22/2023 0:00:00
"A",389,"WEAPONS",11/22/2023 0:00:00
"A",390,"POLICE",11/22/2023 0:00:00
"A",391,"CONSUMER RIG",11/22/2023 0:00:00
"A",391,"INTERNET",11/22/2023 0:00:00
"A",392,"EDUC FINANCE",11/22/2023 0:00:00
"A",392,"EDUCATION",11/22/2023 0:00:00
"A",393,"TEACHERS",11/22/2023 0:00:00
"A",394,"EDUC FINANCE",11/22/2023 0:00:00
"A",394,"EDUCATION",11/22/2023 0:00:00
"A",395,"HIGHWAYS",11/22/2023 0:00:00
"A",396,"EDUCATION",11/22/2023 0:00:00
"A",396,"PROPERTY TAX",11/22/2023 0:00:00
"A",397,"CASINOS",11/22/2023 0:00:00
"A",397,"INTERNET",11/22/2023 0:00:00
"A",398,"CHILD ABUSE",11/22/2023 0:00:00
"A",398,"CRIM PROCED",11/22/2023 0:00:00
"A",398,"CRIMES",11/22/2023 0:00:00
"A",399,"SCH BOARDS",11/22/2023 0:00:00
"A",400,"LOC GOVT",11/22/2023 0:00:00
"A",401,"CRIM PROCED",11/22/2023 0:00:00
"A",401,"CRIMES",11/22/2023 0:00:00
"A",402,"PROPERTY TAX",11/22/2023 0:00:00
"A",403,"ELECTIONS",11/22/2023 0:00:00
"A",403,"GOVERNOR",11/22/2023 0:00:00
"A",403,"LEGISLATURE",11/22/2023 0:00:00
"A",404,"ALCO TAXES",11/22/2023 0:00:00
"A",404,"CONSUMER AFF",11/22/2023 0:00:00
"A",405,"HIGHWAYS",11/22/2023 0:00:00
"A",405,"PROFESSIONS",11/22/2023 0:00:00
"A",406,"CRIM PROCED",11/22/2023 0:00:00
"A",406,"CRIMES",11/22/2023 0:00:00
"A",406,"PHARMACEUTIC",11/22/2023 0:00:00
"A",407,"HUMAN SVCS",11/22/2023 0:00:00
"A",408,"CIVIL RIGHTS",11/22/2023 0:00:00
"A",408,"INTERNET",11/22/2023 0:00:00
"A",409,"AFFORD HOUS",11/22/2023 0:00:00
"A",409,"COMMISSIONS",11/22/2023 0:00:00
"A",410,"CURRICULA",11/22/2023 0:00:00
"A",410,"EDUCATION",11/22/2023 0:00:00
"A",411,"ALCO TAXES",11/22/2023 0:00:00
"A",412,"ELECTIONS",11/22/2023 0:00:00
"A",413,"EMER SVCS",11/22/2023 0:00:00
"A",413,"FIREFIGHTERS",11/22/2023 0:00:00
"A",413,"LOC GOVT",11/22/2023 0:00:00
"A",414,"MARIJUANA",11/22/2023 0:00:00
"A",415,"ELECTIONS",11/22/2023 0:00:00
"A",416,"HEALTH FAC",11/22/2023 0:00:00
"A",416,"MEDICAID",11/22/2023 0:00:00
"A",417,"PHARMACEUTIC",11/22/2023 0:00:00
"A",417,"PROFESSIONS",11/22/2023 0:00:00
"A",418,"COUNTIES",11/22/2023 0:00:00
"A",418,"FIREFIGHTERS",11/22/2023 0:00:00
"A",418,"MUNICIPALITI",11/22/2023 0:00:00
"A",418,"PROPERTY TAX",11/22/2023 0:00:00
"A",418,"SCH BOARDS",11/22/2023 0:00:00
"A",419,"BEACHES",11/22/2023 0:00:00
"A",419,"OPEN SPACE",11/22/2023 0:00:00
"A",419,"STATE BUDGT",11/22/2023 0:00:00
"A",419,"STATE DEPTS",11/22/2023 0:00:00
"A",420,"MV REGULATIO",11/22/2023 0:00:00
"A",421,"ELECTIONS",11/22/2023 0:00:00
"A",421,"POLICE",11/22/2023 0:00:00
"A",421,"SCH FACILITI",11/22/2023 0:00:00
"A",422,"SCH TRANS",11/22/2023 0:00:00
"A",423,"HOUSING",11/22/2023 0:00:00
"A",423,"LOC GOVT",11/22/2023 0:00:00
"A",424,"MV REGULATIO",11/22/2023 0:00:00
"A",425,"DISEASE",11/22/2023 0:00:00
"A",425,"HEALTH FAC",11/22/2023 0:00:00
"A",426,"ENVIRONMENT",11/22/2023 0:00:00
"A",426,"SOLID WASTE",11/22/2023 0:00:00
"A",427,"FLOOD",11/22/2023 0:00:00
"A",428,"ELECTIONS",11/22/2023 0:00:00
"A",429,"MUNICIPALITI",11/22/2023 0:00:00
"A",429,"PUB RECORDS",11/22/2023 0:00:00
"A",430,"GAMBLING",11/22/2023 0:00:00
"A",431,"ALCO TAXES",11/22/2023 0:00:00
"A",431,"SALES TAX",11/22/2023 0:00:00
"A",432,"EMER SVCS",11/22/2023 0:00:00
"A",432,"HEALTH PROF",11/22/2023 0:00:00
"A",433,"MV OFFENSES",11/22/2023 0:00:00
"A",433,"PUB SAFETY",11/22/2023 0:00:00
"A",434,"DISEASE",11/22/2023 0:00:00
"A",434,"HEALTH",11/22/2023 0:00:00
"A",435,"CIVIL SVC",11/27/2023 0:00:00
"A",435,"VETERANS",11/27/2023 0:00:00
"A",436,"CRIM PROCED",11/27/2023 0:00:00
"A",436,"CRIMES",11/27/2023 0:00:00
"A",436,"HISTORIC PRE",11/27/2023 0:00:00
"A",437,"CIVIL ACTION",11/27/2023 0:00:00
"A",437,"EMER SVCS",11/27/2023 0:00:00
"A",438,"EDUC FINANCE",11/27/2023 0:00:00
"A",438,"HIGHER ED",11/27/2023 0:00:00
"A",439,"EDUCATION",11/27/2023 0:00:00
"A",439,"INTERNET",11/27/2023 0:00:00
"A",440,"EDUC FINANCE",11/27/2023 0:00:00
"A",440,"HIGHER ED",11/27/2023 0:00:00
"A  ",441,"FIREFIGHTERS",11/27/2023 0:00:00
"A",442,"PROPERTY TAX",11/27/2023 0:00:00
"A",442,"SCH BOARDS",11/27/2023 0:00:00
"A",442,"SCH FACILITI",11/27/2023 0:00:00
"A",443,"BANKING",11/27/2023 0:00:00
"A",443,"CHILDREN",11/27/2023 0:00:00
"A",444,"NJ HISTORY",11/27/2023 0:00:00
"A",445,"SMOKING",11/27/2023 0:00:00
"A  ",446,"ANIMALS",11/27/2023 0:00:00
"A  ",446,"HEALTH FAC",11/27/2023 0:00:00
"A",447,"EDUCATION",11/27/2023 0:00:00
"A",447,"SCH BOARDS",11/27/2023 0:00:00
"A  ",448,"ANIMALS",11/27/2023 0:00:00
"A  ",448,"HEALTH FAC",11/27/2023 0:00:00
"A",449,"BANKING",11/27/2023 0:00:00
"A",449,"COMMERCE",11/27/2023 0:00:00
"A",450,"EDUCATION",11/27/2023 0:00:00
"A",450,"SCH BOARDS",11/27/2023 0:00:00
"A",451,"EDUCATION",11/27/2023 0:00:00
"A",452,"HIGHER ED",11/27/2023 0:00:00
"A",452,"TEACHERS",11/27/2023 0:00:00
"A",453,"CORPORATIONS",11/27/2023 0:00:00
"A",453,"INSURANCE",11/27/2023 0:00:00
"A",453,"MARIJUANA",11/27/2023 0:00:00
"A",454,"AUTO INSUR",11/27/2023 0:00:00
"A",454,"POLICE",11/27/2023 0:00:00
"A",455,"MUNICIPALITI",11/27/2023 0:00:00
"A",455,"PROPERTY TAX",11/27/2023 0:00:00
"A",456,"DISABLED",11/27/2023 0:00:00
"A",456,"MENTAL HEALT",11/27/2023 0:00:00
"A",456,"PROPERTY TAX",11/27/2023 0:00:00
"A",456,"VETERANS",11/27/2023 0:00:00
"A",457,"SALES TAX",11/27/2023 0:00:00
"A",458,"CONSUMER AFF",11/27/2023 0:00:00
"A",459,"CONSTR CODES",11/27/2023 0:00:00
"A",460,"ANIMAL LIC",11/27/2023 0:00:00
"A",460,"VETERANS",11/27/2023 0:00:00
"A",461,"MV REGULATIO",11/27/2023 0:00:00
"A",461,"VETERANS",11/27/2023 0:00:00
"A",462,"INCOME TAX",11/27/2023 0:00:00
"A",462,"PROPERTY TAX",11/27/2023 0:00:00
"A",463,"DEVEL DISAB",11/27/2023 0:00:00
"A  ",464,"CONSUMER PRO",11/27/2023 0:00:00
"A  ",464,"SR CITIZENS",11/27/2023 0:00:00
"A",465,"EDUCATION",11/27/2023 0:00:00
"A",465,"STATE AID",11/27/2023 0:00:00
"A",465,"SUPPL APPROP",11/27/2023 0:00:00
"A",466,"HIGHER ED",11/27/2023 0:00:00
"A",467,"ELECTIONS",11/27/2023 0:00:00
"A",467,"LOC GOVT",11/27/2023 0:00:00
"A",468,"ALCOHOLIC BE",11/27/2023 0:00:00
"A  ",469,"AGRICULTURE",11/27/2023 0:00:00
"A  ",469,"MARIJUANA",11/27/2023 0:00:00
"A",470,"HIGHWAYS",11/27/2023 0:00:00
"A",470,"MUNICIPALITI",11/27/2023 0:00:00
"A",471,"COURT ADMIN",11/27/2023 0:00:00
"A",471,"JUDICIARY",11/27/2023 0:00:00
"A",472,"MOTOR VEHICL",11/27/2023 0:00:00
"A",473,"ALCOHOLIC BE",11/27/2023 0:00:00
"A",474,"EDUCATION",11/27/2023 0:00:00
"A",474,"HIGHER ED",11/27/2023 0:00:00
"A",474,"SUPPL APPROP",11/27/2023 0:00:00
"A",475,"INSURANCE",11/27/2023 0:00:00
"A",475,"WEAPONS",11/27/2023 0:00:00
"A",476,"HOUSING",11/27/2023 0:00:00
"A",477,"ALCO TAXES",11/27/2023 0:00:00
"A",478,"SCH BOARDS",11/27/2023 0:00:00
"A",478,"STATE AID",11/27/2023 0:00:00
"A",478,"SUPPL APPROP",11/27/2023 0:00:00
"A",479,"SCH BOARDS",11/27/2023 0:00:00
"A",479,"STATE AID",11/27/2023 0:00:00
"A",480,"CONSUMER FIN",11/27/2023 0:00:00
"A",480,"LOCAL OFFICE",11/27/2023 0:00:00
"A",480,"STATE OFFICE",11/27/2023 0:00:00
"A",480,"TEACHERS",11/27/2023 0:00:00
"A",481,"COUNTIES",11/27/2023 0:00:00
"A",481,"ELECTIONS",11/27/2023 0:00:00
"A  ",482,"COUNTIES",11/27/2023 0:00:00
"A  ",482,"FARMLAND",11/27/2023 0:00:00
"A  ",482,"MUNICIPALITI",11/27/2023 0:00:00
"A",483,"COMMERCE",11/27/2023 0:00:00
"A",484,"COMMISSIONS",11/27/2023 0:00:00
"A",484,"HISTORIC PRE",11/27/2023 0:00:00
"A",484,"INTERNET",11/27/2023 0:00:00
"A",485,"COM VEHICLES",11/27/2023 0:00:00
"A",485,"DISABLED",11/27/2023 0:00:00
"A",486,"DISEASE",11/27/2023 0:00:00
"A",486,"DRUG ABUSE",11/27/2023 0:00:00
"A",487,"HIGHWAYS",11/27/2023 0:00:00
"A",488,"DRUG ABUSE",11/27/2023 0:00:00
"A",489,"CONSUMER PRO",11/27/2023 0:00:00
"A",490,"MV OFFENSES",11/27/2023 0:00:00
"A",490,"SCH TRANS",11/27/2023 0:00:00
"A",491,"SCH TRANS",11/27/2023 0:00:00
"A",492,"SCH TRANS",11/27/2023 0:00:00
"A",493,"HEALTH FAC",11/27/2023 0:00:00
"A",494,"AFFORD HOUS",11/27/2023 0:00:00
"A",494,"PROPERTY",11/27/2023 0:00:00
"A",495,"MOTOR VEHICL",11/27/2023 0:00:00
"A",496,"MV OFFENSES",11/27/2023 0:00:00
"A",496,"MV REGULATIO",11/27/2023 0:00:00
"A",497,"PUB SAFETY",11/27/2023 0:00:00
"A",498,"JUDICIARY",11/27/2023 0:00:00
"A",499,"PROPERTY TAX",11/27/2023 0:00:00
"A  ",500,"INTERNET",11/27/2023 0:00:00
"A  ",500,"TELEPHONE",11/27/2023 0:00:00
"A",501,"PUBLIC UTIL",11/27/2023 0:00:00
"A",501,"WASTEWATER",11/27/2023 0:00:00
"A",501,"WATER SUPPLY",11/27/2023 0:00:00
"A  ",502,"CHILDREN",11/27/2023 0:00:00
"A  ",502,"CRIMES",11/27/2023 0:00:00
"A  ",502,"SEX OFFEND",11/27/2023 0:00:00
"A",503,"PENSIONS POL",11/27/2023 0:00:00
"A",503,"VETERANS",11/27/2023 0:00:00
"A",504,"COUNTIES",11/27/2023 0:00:00
"A",504,"MUNICIPALITI",11/27/2023 0:00:00
"A",504,"PUBLIC UTIL",11/27/2023 0:00:00
"A",505,"HUMAN SVCS",11/27/2023 0:00:00
"A",505,"PUB ASSIST",11/27/2023 0:00:00
"A",505,"PUBLIC UTIL",11/27/2023 0:00:00
"A",506,"DISABLED",11/27/2023 0:00:00
"A",506,"MOTOR VEHICL",11/27/2023 0:00:00
"A",506,"MV REGULATIO",11/27/2023 0:00:00
"A",506,"VETERANS",11/27/2023 0:00:00
"A",507,"ENERGY",11/27/2023 0:00:00
"A",507,"PUBLIC UTIL",11/27/2023 0:00:00
"A",508,"INTERNET",11/27/2023 0:00:00
"A",508,"LIBRARIES",11/27/2023 0:00:00
"A",509,"MV REGULATIO",11/27/2023 0:00:00
"A",510,"HORSE RACING",11/27/2023 0:00:00
"A",510,"SMOKING",11/27/2023 0:00:00
"A",511,"SMOKING",11/27/2023 0:00:00
"A",512,"LABOR",11/27/2023 0:00:00
"A  ",513,"COMMERCE",11/27/2023 0:00:00
"A  ",513,"EDUC FINANCE",11/27/2023 0:00:00
"A  ",513,"HIGHER ED",11/27/2023 0:00:00
"A",514,"BUS TAXES",11/27/2023 0:00:00
"A",514,"VETERANS",11/27/2023 0:00:00
"A",515,"CONSERVATION",11/27/2023 0:00:00
"A",515,"MUNICIPALITI",11/27/2023 0:00:00
"A",515,"OPEN SPACE",11/27/2023 0:00:00
"A",516,"WATER SUPPLY",11/27/2023 0:00:00
"A",517,"BUS TAXES",11/27/2023 0:00:00
"A",517,"CORPORATIONS",11/27/2023 0:00:00
"A",517,"INCOME TAX",11/27/2023 0:00:00
"A",517,"MOTOR VEHICL",11/27/2023 0:00:00
"A",518,"TRANSPORT",11/27/2023 0:00:00
"A",518,"VETERANS",11/27/2023 0:00:00
"A",519,"VETERANS",11/27/2023 0:00:00
"A",520,"WATER SUPPLY",11/27/2023 0:00:00
"A",521,"WATER SUPPLY",11/27/2023 0:00:00
"A",522,"DISASTERS",11/27/2023 0:00:00
"A",522,"PUBLIC UTIL",11/27/2023 0:00:00
"A",522,"VETERANS",11/27/2023 0:00:00
"A",523,"INTERNET",11/27/2023 0:00:00
"A",523,"PUBLIC UTIL",11/27/2023 0:00:00
"A",524,"PUBLIC UTIL",11/27/2023 0:00:00
"A",525,"ENERGY",11/27/2023 0:00:00
"A",525,"PUBLIC UTIL",11/27/2023 0:00:00
"A",526,"ENERGY",11/27/2023 0:00:00
"A",530,"BUS TAXES",11/27/2023 0:00:00
"A",530,"CORPORATIONS",11/27/2023 0:00:00
"A",530,"FLOOD",11/27/2023 0:00:00
"A",530,"SPORTS",11/27/2023 0:00:00
"A",531,"CHILDREN",11/27/2023 0:00:00
"A",532,"LOC GOVT",11/27/2023 0:00:00
"A",532,"LOCAL BUDGET",11/27/2023 0:00:00
"A",533,"POLICE",11/27/2023 0:00:00
"A",533,"WEAPONS",11/27/2023 0:00:00
"A",534,"ENERGY",11/27/2023 0:00:00
"A  ",535,"PUB SAFETY",11/27/2023 0:00:00
"A",536,"COUNTIES",11/27/2023 0:00:00
"A",536,"PROPERTY",11/27/2023 0:00:00
"A",536,"STATE BUDGT",11/27/2023 0:00:00
"A  ",537,"PUBLIC UTIL",12/4/2023 0:00:00
"A  ",538,"CHILDREN",12/4/2023 0:00:00
"A  ",538,"HEALTH",12/4/2023 0:00:00
"A",539,"HIGHER ED",12/4/2023 0:00:00
"A",540,"HEALTH INSUR",12/4/2023 0:00:00
"A",541,"EDUC FINANCE",12/4/2023 0:00:00
"A",541,"HIGHER ED",12/4/2023 0:00:00
"A",542,"HEALTH PROF",12/4/2023 0:00:00
"A",543,"SCH TRANS",12/4/2023 0:00:00
"A",544,"BEACHES",12/4/2023 0:00:00
"A",544,"MUNICIPALITI",12/4/2023 0:00:00
"A",544,"VETERANS",12/4/2023 0:00:00
"A",545,"BUS TAXES",12/4/2023 0:00:00
"A",545,"CORPORATIONS",12/4/2023 0:00:00
"A",545,"ENERGY",12/4/2023 0:00:00
"A",545,"INCOME TAX",12/4/2023 0:00:00
"A",546,"HIGHWAYS",12/4/2023 0:00:00
"A",546,"MUNICIPALITI",12/4/2023 0:00:00
"A",546,"PUBLIC UTIL",12/4/2023 0:00:00
"A",546,"STATE GOVT",12/4/2023 0:00:00
"A",547,"CORPORATIONS",12/4/2023 0:00:00
"A",547,"INTERNET",12/4/2023 0:00:00
"A",547,"MINORITY",12/4/2023 0:00:00
"A",547,"STATE AID",12/4/2023 0:00:00
"A",547,"VETERANS",12/4/2023 0:00:00
"A",547,"WOMEN",12/4/2023 0:00:00
"A",548,"CONSUMER PRO",12/4/2023 0:00:00
"A",548,"INTERNET",12/4/2023 0:00:00
"A",549,"POLICE",12/4/2023 0:00:00
"A",550,"EDUCATION",12/4/2023 0:00:00
"A  ",551,"HOUSING",12/4/2023 0:00:00
"A  ",551,"SR CITIZENS",12/4/2023 0:00:00
"A",552,"MOTOR VEHICL",12/4/2023 0:00:00
"A",552,"SOLID WASTE",12/4/2023 0:00:00
"A",553,"MV REGULATIO",12/4/2023 0:00:00
"A",554,"MINORITY",12/4/2023 0:00:00
"A",554,"TEACHERS",12/4/2023 0:00:00
"A",555,"MEDICAID",12/4/2023 0:00:00
"A",555,"MENTAL HEALT",12/4/2023 0:00:00
"A",556,"HEALTH FAC",12/4/2023 0:00:00
"A",556,"HEALTH PROF",12/4/2023 0:00:00
"A",557,"MINORITY",12/4/2023 0:00:00
"A",557,"STATE DEPTS",12/4/2023 0:00:00
"A",558,"DOMESTIC VIO",12/4/2023 0:00:00
"A",559,"LOC GOVT",12/4/2023 0:00:00
"A  ",560,"PROFESSIONS",12/4/2023 0:00:00
"A  ",560,"TRANSPORT",12/4/2023 0:00:00
"A",561,"MENTAL HEALT",12/4/2023 0:00:00
"A",561,"SCH BOARDS",12/4/2023 0:00:00
"A",562,"EDUCATION",12/4/2023 0:00:00
"A",562,"INTERNET",12/4/2023 0:00:00
"A",563,"CRIM PROCED",12/4/2023 0:00:00
"A",563,"CRIMES",12/4/2023 0:00:00
"A",563,"DOMESTIC VIO",12/4/2023 0:00:00
"A",564,"DOMESTIC VIO",12/4/2023 0:00:00
"A",565,"CRIME VICTIM",12/4/2023 0:00:00
"A",565,"CRIMES",12/4/2023 0:00:00
"A",565,"DOMESTIC REL",12/4/2023 0:00:00
"A",566,"SEX OFFEND",12/4/2023 0:00:00
"A",567,"CHILDREN",12/4/2023 0:00:00
"A",567,"COURT ADMIN",12/4/2023 0:00:00
"A",567,"DOMESTIC VIO",12/4/2023 0:00:00
"A",568,"CONSUMER FIN",12/4/2023 0:00:00
"A",568,"CONSUMER PRO",12/4/2023 0:00:00
"A",568,"MOTOR VEHICL",12/4/2023 0:00:00
"A",569,"ALCOHOLIC BE",12/4/2023 0:00:00
"A",570,"BUS TAXES",12/4/2023 0:00:00
"A",570,"INCOME TAX",12/4/2023 0:00:00
"A",571,"MV REGULATIO",12/4/2023 0:00:00
"A",572,"HAZ SUBSTANC",12/4/2023 0:00:00
"A",572,"SCH FACILITI",12/4/2023 0:00:00
"A",572,"WATER SUPPLY",12/4/2023 0:00:00
"A",573,"EDUC FINANCE",12/4/2023 0:00:00
"A",573,"HIGHER ED",12/4/2023 0:00:00
"A",574,"BONDS",12/4/2023 0:00:00
"A",574,"PUBLIC UTIL",12/4/2023 0:00:00
"A",574,"SCH FACILITI",12/4/2023 0:00:00
"A",575,"LOC GOVT",12/4/2023 0:00:00
"A",575,"SOLID WASTE",12/4/2023 0:00:00
"A",575,"STATE GOVT",12/4/2023 0:00:00
"A",576,"ECONOMIC DEV",12/4/2023 0:00:00
"A",577,"HEALTH INSUR",12/4/2023 0:00:00
"A",577,"HUMAN SVCS",12/4/2023 0:00:00
"A",577,"IMMIGRATION",12/4/2023 0:00:00
"A",578,"COMMISSIONS",12/4/2023 0:00:00
"A",578,"HEALTH",12/4/2023 0:00:00
"A",579,"ALCOHOLIC BE",12/4/2023 0:00:00
"A",580,"MOTOR VEHICL",12/4/2023 0:00:00
"A",580,"PUBLIC UTIL",12/4/2023 0:00:00
"A",581,"MOTOR VEHICL",12/4/2023 0:00:00
"A",581,"MV REGULATIO",12/4/2023 0:00:00
"A",582,"ENERGY",12/4/2023 0:00:00
"A",582,"MOTOR VEHICL",12/4/2023 0:00:00
"A",583,"JUDICIARY",1/31/2025 0:00:00
"A",583,"MARRIAGE",1/31/2025 0:00:00
"A",584,"ALCOHOLIC BE",12/4/2023 0:00:00
"A",584,"MUNICIPALITI",12/4/2023 0:00:00
"A",585,"ENERGY",12/4/2023 0:00:00
"A",586,"AFFORD HOUS",12/4/2023 0:00:00
"A",587,"CONSTR CODES",12/4/2023 0:00:00
"A",587,"ENERGY",12/4/2023 0:00:00
"A",588,"HEALTH FAC",12/4/2023 0:00:00
"A",588,"PHARMACEUTIC",12/4/2023 0:00:00
"A",589,"CRIMES",12/4/2023 0:00:00
"A",589,"DUI",12/4/2023 0:00:00
"A",589,"JUDICIARY",12/4/2023 0:00:00
"A",590,"MINORITY",12/4/2023 0:00:00
"A",590,"SCH BOARDS",12/4/2023 0:00:00
"A",590,"STATE OFFICE",12/4/2023 0:00:00
"A",591,"PROFESSIONS",12/4/2023 0:00:00
"A",591,"STATE GOVT",12/4/2023 0:00:00
"A",592,"SCH BOARDS",12/4/2023 0:00:00
"A",592,"TEACHERS",12/4/2023 0:00:00
"A",593,"MENTAL HEALT",12/4/2023 0:00:00
"A",593,"TEACHERS",12/4/2023 0:00:00
"A",594,"ADOPTION",12/4/2023 0:00:00
"A",594,"BANKING",12/4/2023 0:00:00
"A",595,"CIVIL ACTION",12/4/2023 0:00:00
"A",595,"CRIME VICTIM",12/4/2023 0:00:00
"A",596,"INTERNET",12/4/2023 0:00:00
"A",596,"ST CONTRACTS",12/4/2023 0:00:00
"A",597,"LABOR",12/4/2023 0:00:00
"A",597,"POLICE",12/4/2023 0:00:00
"A",598,"AUTH - STATE",12/4/2023 0:00:00
"A",598,"HIGHWAYS",12/4/2023 0:00:00
"A",599,"HEALTH FAC",12/4/2023 0:00:00
"A",600,"SCH BOARDS",12/4/2023 0:00:00
"A",600,"SPORTS",12/4/2023 0:00:00
"A",601,"CIVIL ACTION",12/4/2023 0:00:00
"A",601,"DEVEL DISAB",12/4/2023 0:00:00
"A",602,"CIVIL RIGHTS",12/4/2023 0:00:00
"A",603,"COURT ADMIN",12/4/2023 0:00:00
"A",603,"DRUG ABUSE",12/4/2023 0:00:00
"A",603,"MUNICIPALITI",12/4/2023 0:00:00
"A",604,"LABOR",12/4/2023 0:00:00
"A",604,"PUBLIC UTIL",12/4/2023 0:00:00
"A",604,"SCI AND TECH",12/4/2023 0:00:00
"A  ",605,"DISEASE",12/4/2023 0:00:00
"A  ",605,"EMER SVCS",12/4/2023 0:00:00
"A",606,"HIGHER ED",12/4/2023 0:00:00
"A",606,"MINORITY",12/4/2023 0:00:00
"A",606,"MV REGULATIO",12/4/2023 0:00:00
"A  ",607,"COMMISSIONS",12/4/2023 0:00:00
"A  ",607,"STATE GOVT",12/4/2023 0:00:00
"A",608,"ALCOHOLIC BE",12/4/2023 0:00:00
"A",608,"INSURANCE",12/4/2023 0:00:00
"A",609,"EDUCATION",12/4/2023 0:00:00
"A",609,"ELECTIONS",12/4/2023 0:00:00
"A",610,"PROFESSIONS",12/4/2023 0:00:00
"A",610,"PROPERTY TAX",12/4/2023 0:00:00
"A",611,"CRIM PROCED",12/4/2023 0:00:00
"A",611,"CRIMES",12/4/2023 0:00:00
"A",612,"HIGHER ED",12/4/2023 0:00:00
"A  ",613,"CORPORATIONS",12/4/2023 0:00:00
"A  ",613,"WOMEN",12/4/2023 0:00:00
"A",614,"LOCAL BUDGET",12/4/2023 0:00:00
"A",615,"CONSTR CODES",12/4/2023 0:00:00
"A",615,"PUB SAFETY",12/4/2023 0:00:00
"A  ",616,"EDUCATION",12/4/2023 0:00:00
"A",617,"MV REGULATIO",12/4/2023 0:00:00
"A  ",618,"LOCAL CONT",12/4/2023 0:00:00
"A  ",618,"PROFESSIONS",12/4/2023 0:00:00
"A",619,"BANKING",12/4/2023 0:00:00
"A",620,"COMMISSIONS",12/4/2023 0:00:00
"A",620,"INTERNAT AFF",12/4/2023 0:00:00
"A",621,"FOOD",12/4/2023 0:00:00
"A",622,"SCH BOARDS",12/4/2023 0:00:00
"A",623,"TEMP DISAB",12/4/2023 0:00:00
"A",624,"CHILDREN",12/4/2023 0:00:00
"A",624,"HEALTH",12/4/2023 0:00:00
"A",624,"HUMAN SVCS",12/4/2023 0:00:00
"A  ",625,"CHILDREN",12/4/2023 0:00:00
"A  ",625,"HEALTH",12/4/2023 0:00:00
"A  ",625,"HUMAN SVCS",12/4/2023 0:00:00
"A",626,"UNEMPL COMP",12/4/2023 0:00:00
"A",627,"CIVIL RIGHTS",12/4/2023 0:00:00
"A",627,"HEALTH",12/4/2023 0:00:00
"A  ",628,"FISH",12/4/2023 0:00:00
"A",629,"UNEMPL COMP",12/4/2023 0:00:00
"A  ",630,"FISH",12/4/2023 0:00:00
"A",631,"COUNTIES",12/4/2023 0:00:00
"A",631,"LOCAL PROP",12/4/2023 0:00:00
"A",632,"FLOOD",12/4/2023 0:00:00
"A",632,"WATER SUPPLY",12/4/2023 0:00:00
"A",633,"FLOOD",12/4/2023 0:00:00
"A",633,"PUBLIC UTIL",12/4/2023 0:00:00
"A  ",634,"FEDERAL REL",12/4/2023 0:00:00
"A  ",634,"HOMELAND SEC",12/4/2023 0:00:00
"A  ",634,"PUB SAFETY",12/4/2023 0:00:00
"A  ",634,"WEAPONS",12/4/2023 0:00:00
"A",635,"CRIM PROCED",12/4/2023 0:00:00
"A",635,"CRIMES",12/4/2023 0:00:00
"A",636,"DEVEL DISAB",12/4/2023 0:00:00
"A",636,"MENTAL HEALT",12/4/2023 0:00:00
"A",637,"CONDOS",12/4/2023 0:00:00
"A",638,"JUDICIARY",12/4/2023 0:00:00
"A",639,"MV REGULATIO",12/4/2023 0:00:00
