"CommHouse","Date","Time","Type","Location","Comments","RevDate","Status","ModDate"
"ABUB","4/30/2025","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Labor and Workforce Development",,"Scheduled",3/20/2025 14:19:00
"ABUB","4/7/2025","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  The Judiciary",,"Scheduled",3/20/2025 14:17:00
"ABUB","4/7/2025","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Health",,"Scheduled",3/20/2025 14:17:00
"ABUB","4/8/2024","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey","Hearing on the FY 2025 Budget: Department of State",,"Canceled",4/8/2024 16:55:00
"ABUB","4/8/2024","10:00 AM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  The Judiciary",,"Scheduled",3/7/2024 17:18:00
"ABUB","4/9/2025","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Banking and Insurance",,"Scheduled",3/20/2025 14:17:00
"ABUB","4/9/2025","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Environmental Protection/Department of Agriculture",,"Scheduled",3/20/2025 14:17:00
"ABUB","5/12/2025","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey","Hearing on the FY 2026 Budget:  Department of State",,"Scheduled",3/20/2025 14:21:00
"ABUB","5/12/2025","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey","Hearing on the FY 2026 Budget:  Higher Educational Services",,"Scheduled",3/20/2025 14:20:00
"ABUB","5/14/2025","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  New Jersey Economic Development Authority/New Jersey Board of Public Utilities/Office of the State Comptroller/Cannabis Regulatory Commission

",,"Scheduled",3/20/2025 14:22:00
"ABUB","5/14/2025","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Revenue Update (Office of Legislative Services)",,"Scheduled",3/20/2025 14:21:00
"ABUB","5/14/2025","11:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Revenue Update (State Treasurer)
Department of the Treasury and Interdepartmental Accounts
",,"Scheduled",3/20/2025 14:21:00
"ABUB","5/15/2024","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget: Revenue Update (Office of Legislative Services)",,"Scheduled",3/12/2025 14:37:00
"ABUB","5/15/2024","11:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Revenue Update (State Treasurer)
Department of the Treasury and Interdepartmental Accounts/New Jersey Economic Development Authority/New Jersey Board of Public Utilities/Cannabis Regulatory Commission
",,"Scheduled",3/12/2025 14:38:00
"ABUB","5/5/2025","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Law and Public Safety",,"Scheduled",3/20/2025 14:20:00
"ABUB","5/5/2025","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Transportation/New Jersey Transit/Motor Vehicle Commission",,"Scheduled",3/20/2025 14:20:00
"ABUB","5/6/2024","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Corrections/State Parole Board",,"Scheduled",3/12/2025 14:36:00
"ABUB","5/6/2024","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Environmental Protection/Department of Agriculture",,"Scheduled",3/7/2024 17:23:00
"ABUB","5/7/2025","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget: Department of Human Services",,"Scheduled",3/20/2025 14:20:00
"ABUB","5/8/2024","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Banking and Insurance",,"Scheduled",3/7/2024 17:24:00
"ABUB","5/8/2024","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Community Affairs",,"Scheduled",3/12/2025 14:36:00
"ABUB","5/9/2024","01:00 PM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Human Services",,"Scheduled",5/6/2024 11:54:00
"ABUB","5/9/2024","10:00 AM","Hearing","Committee Room 11, 4th Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Higher Educational Services",,"Scheduled",5/14/2025 9:22:00
"ACE","1/16/2025","12:00 AM","Meeting",,,,"Not Meeting",1/10/2025 12:14:00
"ACE","1/29/2024","12:00 AM","Meeting",,,,"Not Meeting",1/24/2024 14:13:00
"ACE","1/5/2026","10:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ","*Revised 1/2/26 - A1233, A4432, A5758, A6081, A6278, A6283, A6306, and S3528 (2R) added.",1/2/2026 0:00:00,"Scheduled",1/2/2026 17:28:00
"ACE","10/17/2024","12:00 AM","Meeting",,,,"Not Meeting",10/11/2024 11:04:00
"ACE","10/24/2024","01:00 PM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",10/18/2024 14:05:00
"ACE","11/24/2025","02:00 PM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/19/2025 16:50:00
"ACE","12/11/2025","12:00 AM","Meeting",,,,"Not Meeting",12/5/2025 14:57:00
"ACE","12/16/2024","02:00 PM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",12/11/2024 15:21:00
"ACE","12/9/2024","12:00 AM","Meeting",,,,"Not Meeting",12/4/2024 14:09:00
"ACE","2/10/2025","12:00 AM","Meeting",,,,"Not Meeting",2/5/2025 14:16:00
"ACE","2/22/2024","02:00 PM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/16/2024 15:05:00
"ACE","3/20/2025","01:00 PM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",3/14/2025 14:10:00
"ACE","3/6/2025","02:00 PM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, NJ","*Revised 3/4/25 - A5241 removed.
**Revised 3/5/25 - A4051 (ACS) removed.",,"Scheduled",3/5/2025 16:57:00
"ACE","5/13/2024","10:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ","*Revised 5/13/24 - A4300 moved to consideration.",5/13/2024 0:00:00,"Scheduled",5/13/2024 8:57:00
"ACE","5/15/2025","02:00 PM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*Revised 5/14/25 - Room change to Committee Room 16.",5/14/2025 0:00:00,"Scheduled",5/14/2025 16:08:00
"ACE","5/2/2024","12:00 AM","Meeting",,,,"Not Meeting",4/26/2024 13:30:00
"ACE","5/5/2025","12:00 AM","Meeting",,,,"Not Meeting",4/30/2025 14:11:00
"ACE","6/12/2025","02:00 PM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ","The following bill is pending intro and referral: A5778 (Spearman) Directs Garden State Preservation Trust to perform audit of State's land preservation programs,",6/11/2025 0:00:00,"Scheduled",6/11/2025 18:38:00
"ACE","6/3/2024","02:00 PM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/29/2024 15:26:00
"ACE","9/12/2024","02:00 PM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",9/6/2024 15:16:00
"ACF","1/23/2025","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ","*Revised 1/17/25 - Room change",1/17/2025 0:00:00,"Scheduled",1/17/2025 21:12:00
"ACF","10/21/2024","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton NJ",,,"Scheduled",10/16/2024 13:04:00
"ACF","11/14/2024","11:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ","The committees will hear testimony from invited speakers concerning the condition of child care in New Jersey and how the State's child care industry can be sustained and expanded.",,"Scheduled",11/8/2024 15:22:00
"ACF","12/12/2024","12:00 AM","Meeting",,,,"Not Meeting",12/6/2024 13:38:00
"ACF","12/15/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*Revised 12/12/25 - Room change to Committee Room 16",12/12/2025 0:00:00,"Scheduled",12/12/2025 12:16:00
"ACF","12/4/2025","12:00 AM","Meeting",,,,"Not Meeting",11/25/2025 14:21:00
"ACF","2/1/2024","12:00 AM","Meeting",,,,"Not Meeting",1/26/2024 14:57:00
"ACF","2/13/2025","12:00 AM","Meeting",,,,"Not Meeting",2/7/2025 12:31:00
"ACF","3/10/2025","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton NJ",,,"Scheduled",3/5/2025 14:26:00
"ACF","3/4/2024","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ","The committee will hear from invited guests concerning food insecurity and its consequences on children's academic performance and mental well-being, the impact of food insecurity on household finances, and how food insecurity affects senior",,"Scheduled",2/28/2024 16:56:00
"ACF","5/16/2024","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/10/2024 15:01:00
"ACF","5/6/2024","12:00 AM","Meeting",,,,"Not Meeting",5/1/2024 11:23:00
"ACF","5/8/2025","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/2/2025 15:24:00
"ACF","6/13/2024","10:00 AM","Meeting","Committee Room 15, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/7/2024 15:20:00
"ACF","6/16/2025","12:00 AM","Meeting",,,,"Not Meeting",6/11/2025 14:03:00
"ACF","6/6/2024","12:00 AM","Meeting",,,,"Not Meeting",5/31/2024 12:58:00
"ACF","9/19/2024","12:00 AM","Meeting",,,,"Not Meeting",9/13/2024 13:21:00
"ACF","9/23/2024","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ",,,"Scheduled",9/18/2024 15:18:00
"ACO","1/16/2025","12:00 AM","Meeting",,,,"Not Meeting",1/10/2025 15:36:00
"ACO","1/27/2025","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ.",,,"Scheduled",1/22/2025 17:00:00
"ACO","1/29/2024","12:00 AM","Meeting",,,,"Not Meeting",1/24/2024 14:21:00
"ACO","10/17/2024","12:00 AM","Meeting",,,,"Not Meeting",10/11/2024 11:00:00
"ACO","10/24/2024","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ.",,,"Scheduled",10/18/2024 14:29:00
"ACO","11/24/2025","12:00 AM","Meeting",,,,"Not Meeting",11/19/2025 16:58:00
"ACO","12/11/2025","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ","*Revised 12/10/25 - A3808 removed.",12/10/2025 0:00:00,"Scheduled",12/10/2025 14:47:00
"ACO","12/9/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ","Canceled 12/6/24.",,"Canceled",12/6/2024 13:19:00
"ACO","2/10/2025","12:00 AM","Meeting",,,,"Not Meeting",2/5/2025 13:39:00
"ACO","2/22/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/16/2024 15:22:00
"ACO","3/6/2025","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/28/2025 15:19:00
"ACO","5/13/2024","12:00 AM","Meeting",,,,"Not Meeting",5/8/2024 12:25:00
"ACO","5/15/2025","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ","*Revised  5/14/25 - A3809 removed.",5/14/2025 0:00:00,"Scheduled",5/14/2025 16:23:00
"ACO","5/2/2024","12:00 AM","Meeting",,,,"Not Meeting",4/26/2024 13:34:00
"ACO","5/5/2025","12:00 AM","Meeting",,,,"Not Meeting",4/30/2025 14:12:00
"ACO","6/12/2025","12:00 AM","Meeting",,,,"Not Meeting",6/6/2025 12:10:00
"ACO","6/3/2024","10:00 AM","Meeting","Committee Room 13, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/29/2024 15:48:00
"ACO","9/12/2024","12:00 AM","Meeting",,,,"Not Meeting",9/6/2024 13:57:00
"ACW","1/16/2025","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",1/10/2025 13:23:00
"ACW","1/29/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ","The committee will hear testimony from invited speakers who represent the service, labor, and health care workforce in both the public and private sectors.",,"Scheduled",1/24/2024 16:34:00
"ACW","10/17/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",10/11/2024 11:59:00
"ACW","11/24/2025","12:00 AM","Meeting",,,,"Not Meeting",11/19/2025 16:45:00
"ACW","12/11/2025","12:00 AM","Meeting",,,,"Not Meeting",12/5/2025 14:57:00
"ACW","12/18/2025","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",12/12/2025 13:08:00
"ACW","12/9/2024","12:00 AM","Meeting",,,,"Not Meeting",12/4/2024 13:55:00
"ACW","2/10/2025","12:00 AM","Meeting",,,,"Not Meeting",2/5/2025 14:23:00
"ACW","2/22/2024","12:00 AM","Meeting",,,,"Not Meeting",2/16/2024 12:55:00
"ACW","3/14/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ","The committee will hear testimony from invited guests from various municipalities regarding special improvement districts and downtown business improvement zones in New Jersey.",,"Scheduled",3/8/2024 12:50:00
"ACW","3/20/2025","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ","*Revised 3/17/25-AJR217 added.",3/17/2025 0:00:00,"Scheduled",3/17/2025 15:05:00
"ACW","3/6/2025","12:00 AM","Meeting",,,,"Not Meeting",2/28/2025 13:16:00
"ACW","5/13/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ","The committee will hear testimony from invited speakers regarding the January 2024 New Jersey Disparity Study, which, in part, analyzed the underutilization of Minority and Woman-owned Business Enterprises (M/WBE) in awarding prime contracts and",,"Scheduled",5/8/2024 12:45:00
"ACW","5/2/2024","10:00 AM","Meeting","Committee Room 12, 4th floor, State House Annex, Trenton, NJ","*Meeting canceled 4/29/2024",,"Canceled",4/29/2024 16:49:00
"ACW","5/5/2025","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",4/30/2025 14:56:00
"ACW","6/12/2025","12:00 AM","Meeting",,,,"Not Meeting",6/6/2025 11:56:00
"ACW","6/23/2025","10:00 AM","Meeting","Committee Room 11, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/23/2025 8:42:00
"ACW","6/3/2024","12:00 AM","Meeting",,,,"Not Meeting",5/29/2024 13:57:00
"ACW","9/12/2024","12:00 AM","Meeting",,,,"Not Meeting",9/6/2024 13:49:00
"ACW","9/23/2024","10:00 AM","Meeting","Committee Room 12, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",9/18/2024 13:13:00
"AED","1/23/2025","12:00 AM","Meeting",,,,"Not Meeting",1/17/2025 13:33:00
"AED","10/21/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",10/16/2024 13:09:00
"AED","11/14/2024","10:00 AM","Meeting","Committee Room 9, 3rd Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests regarding the New Jersey Educator Evaluation Review Task Force Report.",,"Scheduled",11/14/2024 13:15:00
"AED","12/12/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",12/6/2024 16:14:00
"AED","12/15/2025","12:00 AM","Meeting",,,,"Not Meeting",12/10/2025 13:29:00
"AED","12/18/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",12/12/2025 14:04:00
"AED","12/4/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",11/25/2025 15:25:00
"AED","2/1/2024","12:00 AM","Meeting",,,,"Not Meeting",1/26/2024 14:59:00
"AED","2/13/2025","12:00 AM","Meeting",,,,"Not Meeting",2/7/2025 12:37:00
"AED","2/5/2024","11:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","The Senate and Assembly Education Committees will take testimony from invited guests on virtual or remote instruction in grades kindergarten through 12.  The committees will also accept written testimony from members of the public.",,"Scheduled",1/31/2024 16:43:00
"AED","3/10/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","The committee will receive testimony from invited guests on potential partnerships between non-profit entities and public schools regarding water safety instruction.",,"Scheduled",3/5/2025 13:11:00
"AED","3/11/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*A-2180 Moen (pending referral); *A-4048 Bagolie (pending intro and referral) Requires upcoming Educational Adequacy Report to include comprehensive review of certain components of school funding in consultation with certain stakeholders and experts  

",,"Scheduled",4/4/2024 17:39:00
"AED","3/4/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",2/28/2024 16:49:00
"AED","4/5/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","*A4161 Freiman/Drulis/Lampitt (pending intro and referral)  Establishes Stabilized School Budget Aid Grant Program to restore certain portions of State school aid reductions for certain school districts; appropriates $71.4 million.
",4/4/2024 0:00:00,"Scheduled",4/4/2024 17:29:00
"AED","5/16/2024","12:00 AM","Meeting",,,,"Not Meeting",5/10/2024 14:10:00
"AED","5/6/2024","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/1/2024 15:02:00
"AED","5/8/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ",,,"Scheduled",5/2/2025 13:29:00
"AED","6/16/2025","10:00 AM","Meeting","Committee Room 16, 4th Floor, State House Annex, Trenton, NJ","A5779 Reynolds-Jackson (pending intro and referral) - Establishes Chronic Absenteeism Task Force. A5780 Reynolds-Jackson (pending intro and referral) -Permits awarding of contracts for certain preschool education services by resolution of board of",,"Scheduled",6/11/2025 14:11:00
